id	re	Plasmid_library
gRNA_6021	RE121	555.60989010989
gRNA_2775	RE61	521.5725274725273
gRNA_1867	RE48	282.30989010989003
gRNA_4824	RE105	576.6329670329669
gRNA_5363	RE111	820.9010989010987
gRNA_4556	RE97	198.21758241758238
gRNA_775	RE22	348.38241758241753
gRNA_574	RE20	554.6087912087911
gRNA_1399	RE37	1011.1098901098899
gRNA_288	RE13	957.0505494505493
gRNA_6604	RE128	222.243956043956
gRNA_5941	RE120	881.9681318681316
gRNA_4663	RE99	598.6571428571427
gRNA_6125	RE123	541.5945054945054
gRNA_2170	RE53	708.7780219780218
gRNA_4066	RE87	422.46373626373617
BRDN0000737705	NT	445.48901098901086
gRNA_173	RE8	506.5560439560438
gRNA_5544	RE112	689.7571428571428
gRNA_928	RE25	485.53296703296695
gRNA_6086	RE123	616.6769230769229
gRNA_5525	RE112	1089.195604395604
gRNA_186	RE8	835.9175824175823
gRNA_3961	RE85	1119.2285714285713
gRNA_2730	RE61	669.7351648351647
gRNA_5980	RE121	1058.1615384615382
gRNA_4127	RE88	492.5406593406592
gRNA_5999	RE121	1084.1901098901096
gRNA_1394	RE37	433.4758241758241
gRNA_4151	RE88	1162.2758241758238
gRNA_6373	RE127	1161.274725274725
gRNA_4675	RE100	644.7076923076921
gRNA_1641	RE43	1043.1450549450547
gRNA_2678	RE60	398.4373626373625
gRNA_5386	RE111	874.9604395604393
gRNA_6984	RE137	382.41978021978014
gRNA_4037	RE86	280.30769230769226
gRNA_419	RE16	320.3516483516483
gRNA_1750	RE45	617.6780219780219
gRNA_5083	RE107	378.41538461538454
gRNA_685	RE22	749.8230769230768
gRNA_14	RE2	437.48021978021967
gRNA_3950	RE85	660.7252747252746
gRNA_2331	RE55	331.3637362637362
gRNA_978	RE26	434.47692307692296
gRNA_2944	RE64	808.8879120879119
gRNA_470	RE17	931.0219780219778
gRNA_2474	RE57	568.6241758241757
gRNA_5132	RE108	824.9054945054943
gRNA_3812	RE83	829.9109890109888
gRNA_2274	RE55	937.0285714285712
gRNA_1067	RE30	553.6076923076922
gRNA_5738	RE116	586.6439560439559
gRNA_377	RE15	457.5021978021977
gRNA_2176	RE53	981.0769230769229
gRNA_4420	RE93	1253.375824175824
BRDN0000737537	NT	1292.4186813186811
BRDN0000738291	NT	411.45164835164826
gRNA_6581	RE128	876.9626373626371
gRNA_233	RE11	862.9472527472526
gRNA_1439	RE38	1355.4879120879118
gRNA_6106	RE123	975.0703296703294
gRNA_6560	RE127	599.6582417582416
gRNA_6822	RE133	823.9043956043954
gRNA_5216	RE110	127.13956043956041
gRNA_5130	RE108	557.6120879120878
gRNA_903	RE24	439.4824175824175
gRNA_7046	RE138	891.9791208791207
gRNA_5471	RE112	490.53846153846143
gRNA_5320	RE111	699.7681318681317
gRNA_5894	RE120	613.6736263736262
gRNA_6809	RE133	1100.207692307692
gRNA_3035	RE66	327.3593406593406
gRNA_6516	RE127	352.38681318681313
gRNA_2322	RE55	357.3923076923076
gRNA_1143	RE30	379.4164835164834
gRNA_2121	RE52	484.531868131868
gRNA_2353	RE56	458.5032967032966
gRNA_1404	RE38	685.7527472527471
gRNA_4401	RE93	496.54505494505486
gRNA_4186	RE88	394.4329670329669
gRNA_1739	RE45	737.8098901098899
gRNA_3245	RE70	182.19999999999996
BRDN0000737995	NT	305.3351648351648
gRNA_1181	RE31	785.8626373626372
gRNA_6030	RE122	482.52967032967024
gRNA_6526	RE127	478.52527472527464
gRNA_4879	RE105	584.6417582417581
gRNA_2083	RE51	405.44505494505484
gRNA_2584	RE58	980.075824175824
gRNA_3446	RE75	1076.1813186813185
gRNA_1819	RE46	535.587912087912
gRNA_3412	RE74	942.0340659340657
gRNA_6473	RE127	836.9186813186811
gRNA_1933	RE49	420.46153846153834
gRNA_6588	RE128	463.5087912087911
gRNA_5769	RE117	681.7483516483514
gRNA_5165	RE110	563.6186813186812
gRNA_3164	RE68	340.3736263736263
gRNA_6127	RE123	500.54945054945046
gRNA_2823	RE62	621.6824175824174
gRNA_317	RE13	418.45934065934057
gRNA_2245	RE55	453.4978021978021
gRNA_182	RE8	525.576923076923
gRNA_6756	RE130	428.4703296703296
gRNA_7042	RE138	964.0582417582416
gRNA_4670	RE99	500.54945054945046
gRNA_3696	RE80	404.44395604395595
gRNA_2381	RE57	497.54615384615374
gRNA_3207	RE69	798.8769230769229
gRNA_5693	RE114	856.9406593406592
gRNA_458	RE17	347.3813186813186
gRNA_5826	RE119	1183.2989010989008
gRNA_6949	RE137	1089.195604395604
gRNA_4055	RE87	322.35384615384606
gRNA_5389	RE111	416.45714285714274
gRNA_6655	RE129	819.8999999999999
gRNA_5559	RE112	800.8791208791207
BRDN0000738203	NT	944.0362637362635
gRNA_6923	RE136	689.7571428571428
gRNA_5895	RE120	897.985714285714
gRNA_917	RE24	343.376923076923
gRNA_6103	RE123	1228.3483516483514
gRNA_823	RE22	364.3999999999999
gRNA_2575	RE58	555.60989010989
gRNA_2161	RE53	530.5824175824174
gRNA_5411	RE112	422.46373626373617
gRNA_3681	RE80	567.6230769230768
gRNA_4505	RE96	562.6175824175823
gRNA_1340	RE36	331.3637362637362
gRNA_1995	RE50	449.4934065934065
gRNA_1072	RE30	769.8450549450548
gRNA_6826	RE134	885.9725274725273
gRNA_5084	RE107	269.29560439560436
gRNA_4760	RE103	941.0329670329668
gRNA_2679	RE60	326.35824175824166
gRNA_5037	RE107	438.48131868131856
gRNA_2029	RE50	827.9087912087911
gRNA_4108	RE87	418.45934065934057
gRNA_1841	RE47	1079.1846153846152
gRNA_3241	RE70	758.8329670329668
gRNA_2332	RE55	609.6692307692306
gRNA_569	RE20	932.0230769230767
BRDN0000738331	NT	986.0824175824174
gRNA_2603	RE59	953.0461538461536
gRNA_5171	RE110	641.7043956043955
gRNA_2547	RE58	469.5153846153845
gRNA_4545	RE97	805.8846153846152
gRNA_875	RE23	580.6373626373625
gRNA_1114	RE30	568.6241758241757
gRNA_5126	RE108	697.765934065934
gRNA_5241	RE111	391.4296703296702
gRNA_4997	RE106	588.6461538461538
gRNA_1826	RE47	271.2978021978021
gRNA_6858	RE134	604.6637362637362
gRNA_5889	RE120	497.54615384615374
gRNA_5991	RE121	377.41428571428565
gRNA_447	RE17	386.42417582417573
gRNA_3532	RE77	229.2516483516483
BRDN0000737946	NT	934.0252747252745
gRNA_137	RE7	377.41428571428565
gRNA_3707	RE81	399.43846153846147
gRNA_843	RE22	446.4901098901098
gRNA_1297	RE35	281.30879120879115
gRNA_5071	RE107	415.45604395604386
gRNA_4673	RE99	560.6153846153845
gRNA_1370	RE36	788.8659340659339
gRNA_4724	RE102	458.5032967032966
gRNA_6317	RE126	646.70989010989
gRNA_1518	RE40	1101.208791208791
BRDN0000737850	NT	1182.297802197802
gRNA_3263	RE70	867.952747252747
gRNA_5695	RE114	853.9373626373624
gRNA_981	RE26	318.34945054945047
gRNA_1089	RE30	301.33076923076914
BRDN0000738031	NT	341.3747252747252
BRDN0000738053	NT	930.0208791208789
gRNA_6398	RE127	374.41098901098894
gRNA_4450	RE94	512.5626373626372
gRNA_4892	RE105	468.5142857142856
gRNA_5399	RE111	540.5934065934065
gRNA_3654	RE79	313.343956043956
gRNA_6233	RE125	354.3890109890109
gRNA_6440	RE127	917.0065934065932
gRNA_6190	RE123	531.5835164835164
gRNA_2388	RE57	410.4505494505494
gRNA_1733	RE45	202.22197802197798
gRNA_5183	RE110	585.642857142857
gRNA_635	RE22	388.42637362637356
gRNA_5102	RE108	434.47692307692296
gRNA_5668	RE114	356.3912087912087
gRNA_3372	RE73	321.3527472527472
gRNA_251	RE12	458.5032967032966
gRNA_3114	RE67	815.8956043956042
gRNA_3866	RE84	1051.153846153846
gRNA_2667	RE60	701.7703296703295
gRNA_3030	RE66	274.30109890109884
gRNA_1309	RE35	493.54175824175815
gRNA_3826	RE84	255.2802197802197
gRNA_2076	RE51	308.33846153846144
gRNA_2842	RE63	350.3846153846153
gRNA_3662	RE80	340.3736263736263
gRNA_4836	RE105	342.3758241758241
gRNA_3674	RE80	913.0021978021975
gRNA_1628	RE43	479.5263736263735
gRNA_871	RE23	344.3780219780219
gRNA_4324	RE91	385.42307692307685
gRNA_4173	RE88	922.0120879120877
gRNA_1091	RE30	543.5967032967031
gRNA_1704	RE45	376.4131868131867
gRNA_3656	RE79	329.3615384615384
gRNA_5020	RE107	779.8560439560438
gRNA_6145	RE123	447.4912087912087
gRNA_5378	RE111	394.4329670329669
gRNA_6284	RE126	387.4252747252746
gRNA_4383	RE93	402.4417582417581
gRNA_3197	RE68	482.52967032967024
gRNA_3190	RE68	342.3758241758241
gRNA_5314	RE111	539.5923076923076
gRNA_1808	RE46	248.27252747252743
gRNA_2373	RE56	322.35384615384606
gRNA_1552	RE40	393.43186813186804
gRNA_3013	RE65	834.9164835164834
gRNA_1572	RE41	525.576923076923
gRNA_5140	RE108	357.3923076923076
gRNA_2040	RE50	995.0923076923075
gRNA_5942	RE120	495.5439560439559
gRNA_5601	RE113	404.44395604395595
gRNA_2214	RE53	312.3428571428571
gRNA_6964	RE137	432.4747252747252
gRNA_1389	RE37	226.2483516483516
gRNA_1437	RE38	578.6351648351647
gRNA_2786	RE61	509.55934065934053
gRNA_3286	RE71	430.47252747252736
gRNA_6742	RE130	567.6230769230768
BRDN0000737909	NT	920.0098901098899
gRNA_1873	RE48	315.34615384615375
gRNA_4857	RE105	843.9263736263734
gRNA_6335	RE127	408.44835164835155
gRNA_2217	RE53	420.46153846153834
gRNA_5780	RE117	510.5604395604394
gRNA_5435	RE112	1110.218681318681
gRNA_406	RE15	974.0692307692306
gRNA_3183	RE68	555.60989010989
gRNA_3875	RE84	351.3857142857142
gRNA_5123	RE108	473.5197802197801
gRNA_5344	RE111	598.6571428571427
gRNA_3093	RE67	507.55714285714276
gRNA_4916	RE105	773.8494505494504
gRNA_2749	RE61	182.19999999999996
gRNA_144	RE7	615.675824175824
gRNA_1722	RE45	562.6175824175823
gRNA_6553	RE127	184.20219780219776
gRNA_172	RE8	1081.186813186813
gRNA_5963	RE121	688.7560439560438
gRNA_985	RE26	668.7340659340658
gRNA_3387	RE73	276.30329670329667
gRNA_4402	RE93	301.33076923076914
gRNA_223	RE9	569.6252747252746
gRNA_4022	RE85	837.91978021978
gRNA_609	RE20	375.4120879120878
gRNA_2003	RE50	803.8824175824174
gRNA_5750	RE116	556.6109890109889
gRNA_696	RE22	362.3978021978021
gRNA_265	RE13	425.4670329670329
gRNA_4230	RE90	628.6901098901097
gRNA_1069	RE30	606.6659340659339
BRDN0000738087	NT	447.4912087912087
gRNA_5245	RE111	592.6505494505493
gRNA_6562	RE127	883.9703296703294
gRNA_257	RE12	744.8175824175822
gRNA_2935	RE64	434.47692307692296
gRNA_4878	RE105	783.8604395604394
gRNA_236	RE11	487.5351648351647
gRNA_3856	RE84	640.7032967032966
gRNA_6515	RE127	650.7142857142856
gRNA_6448	RE127	734.8065934065933
gRNA_6601	RE128	752.8263736263734
gRNA_7016	RE138	281.30879120879115
gRNA_5742	RE116	976.0714285714283
gRNA_5587	RE113	676.742857142857
gRNA_2020	RE50	400.43956043956035
gRNA_1835	RE47	336.3692307692307
gRNA_2142	RE52	485.53296703296695
gRNA_5113	RE108	346.3802197802197
gRNA_795	RE22	903.9923076923075
gRNA_4880	RE105	457.5021978021977
gRNA_3940	RE85	793.8714285714284
gRNA_526	RE18	935.0263736263735
gRNA_3974	RE85	530.5824175824174
gRNA_24	RE3	936.0274725274724
gRNA_442	RE17	441.48461538461527
gRNA_4792	RE105	873.9593406593405
gRNA_2614	RE59	707.7769230769229
gRNA_1139	RE30	429.4714285714285
gRNA_1957	RE49	398.4373626373625
gRNA_4787	RE104	777.853846153846
gRNA_63	RE4	325.3571428571428
gRNA_2914	RE64	1010.108791208791
gRNA_1119	RE30	498.5472527472526
gRNA_5911	RE120	511.56153846153836
gRNA_4027	RE85	902.9912087912086
gRNA_4215	RE89	416.45714285714274
BRDN0000737427	NT	343.376923076923
gRNA_2416	RE57	429.4714285714285
gRNA_4960	RE106	486.53406593406584
gRNA_1850	RE48	330.3626373626373
gRNA_1449	RE38	204.22417582417577
gRNA_2156	RE52	224.2461538461538
gRNA_6561	RE127	371.40769230769223
gRNA_1032	RE30	514.564835164835
gRNA_3692	RE80	553.6076923076922
gRNA_2454	RE57	813.8934065934064
gRNA_7002	RE138	385.42307692307685
gRNA_6219	RE125	251.2758241758241
gRNA_6796	RE133	331.3637362637362
gRNA_3401	RE74	659.7241758241756
gRNA_1574	RE42	654.7186813186812
gRNA_6763	RE130	700.7692307692306
gRNA_5913	RE120	217.23846153846148
gRNA_1024	RE29	844.9274725274723
gRNA_22	RE3	526.5780219780219
gRNA_2155	RE52	401.44065934065924
gRNA_3608	RE79	327.3593406593406
gRNA_5620	RE113	499.5483516483515
gRNA_1701	RE44	327.3593406593406
gRNA_1737	RE45	649.7131868131867
gRNA_4553	RE97	439.4824175824175
gRNA_6009	RE121	255.2802197802197
gRNA_681	RE22	430.47252747252736
gRNA_5811	RE119	1081.186813186813
gRNA_6723	RE130	481.5285714285713
gRNA_1432	RE38	370.40659340659334
gRNA_3168	RE68	774.8505494505492
gRNA_401	RE15	932.0230769230767
gRNA_5501	RE112	293.32197802197794
gRNA_157	RE7	807.886813186813
gRNA_308	RE13	513.5637362637361
gRNA_3366	RE73	415.45604395604386
gRNA_6682	RE129	262.28791208791205
gRNA_5956	RE121	404.44395604395595
gRNA_5951	RE121	425.4670329670329
gRNA_4226	RE90	354.3890109890109
gRNA_3287	RE71	605.664835164835
gRNA_1337	RE36	463.5087912087911
gRNA_1269	RE33	545.598901098901
gRNA_5657	RE114	1033.1340659340658
gRNA_5465	RE112	464.50989010989
gRNA_7011	RE138	701.7703296703295
gRNA_4608	RE98	461.5065934065933
gRNA_3006	RE65	611.6714285714285
gRNA_3645	RE79	312.3428571428571
gRNA_5621	RE113	480.5274725274724
gRNA_3333	RE72	697.765934065934
gRNA_5381	RE111	538.5912087912087
gRNA_2609	RE59	680.7472527472526
gRNA_6541	RE127	218.2395604395604
gRNA_1382	RE36	778.8549450549449
BRDN0000738092	NT	455.4999999999999
gRNA_5939	RE120	278.30549450549444
gRNA_4722	RE102	658.7230769230767
gRNA_3993	RE85	770.8461538461537
gRNA_5095	RE108	290.31868131868123
gRNA_3393	RE74	635.697802197802
gRNA_1881	RE48	390.42857142857133
gRNA_4341	RE92	428.4703296703296
gRNA_2306	RE55	249.2736263736263
gRNA_2066	RE51	524.5758241758241
gRNA_3810	RE83	468.5142857142856
gRNA_3033	RE66	378.41538461538454
gRNA_736	RE22	528.5802197802196
gRNA_3020	RE65	736.808791208791
gRNA_276	RE13	403.44285714285706
BRDN0000737418	NT	480.5274725274724
gRNA_629	RE22	420.46153846153834
gRNA_6011	RE121	285.31318681318675
gRNA_2421	RE57	352.38681318681313
gRNA_3426	RE74	486.53406593406584
gRNA_3252	RE70	660.7252747252746
gRNA_893	RE24	468.5142857142856
gRNA_3178	RE68	444.487912087912
gRNA_5672	RE114	383.420879120879
gRNA_6732	RE130	299.32857142857137
gRNA_2737	RE61	488.5362637362636
gRNA_6294	RE126	297.32637362637354
gRNA_521	RE18	829.9109890109888
gRNA_2300	RE55	315.34615384615375
gRNA_2115	RE52	337.37032967032957
gRNA_929	RE25	432.4747252747252
gRNA_4530	RE96	259.28461538461534
gRNA_1938	RE49	426.46813186813176
gRNA_501	RE18	471.51758241758233
gRNA_6823	RE133	673.7395604395603
gRNA_5662	RE114	608.6681318681317
gRNA_59	RE4	1158.2714285714283
gRNA_3173	RE68	397.43626373626364
gRNA_2288	RE55	850.9340659340658
gRNA_3846	RE84	370.40659340659334
gRNA_927	RE25	887.9747252747251
gRNA_960	RE26	815.8956043956042
gRNA_5567	RE113	297.32637362637354
gRNA_1707	RE45	482.52967032967024
gRNA_5360	RE111	217.23846153846148
gRNA_3814	RE83	1098.2054945054942
gRNA_5926	RE120	961.0549450549448
gRNA_2546	RE58	690.7582417582416
gRNA_2119	RE52	816.8967032967031
gRNA_3213	RE69	410.4505494505494
gRNA_5916	RE120	355.3901098901098
gRNA_1387	RE37	308.33846153846144
gRNA_3964	RE85	175.19230769230765
gRNA_3516	RE76	369.4054945054944
gRNA_4283	RE90	449.4934065934065
gRNA_3667	RE80	377.41428571428565
gRNA_3617	RE79	321.3527472527472
gRNA_5001	RE106	937.0285714285712
gRNA_5155	RE110	247.27142857142852
gRNA_4529	RE96	465.5109890109889
gRNA_6570	RE127	667.7329670329668
gRNA_3012	RE65	614.6747252747251
gRNA_721	RE22	601.6604395604394
gRNA_6290	RE126	369.4054945054944
gRNA_2605	RE59	477.5241758241757
gRNA_944	RE25	432.4747252747252
gRNA_684	RE22	919.008791208791
gRNA_4167	RE88	490.53846153846143
gRNA_5229	RE110	736.808791208791
gRNA_1705	RE45	466.5120879120878
gRNA_4584	RE97	340.3736263736263
gRNA_6017	RE121	512.5626373626372
gRNA_1583	RE42	522.5736263736262
gRNA_2283	RE55	404.44395604395595
gRNA_3004	RE65	263.28901098901093
gRNA_6422	RE127	224.2461538461538
gRNA_6736	RE130	478.52527472527464
gRNA_2181	RE53	370.40659340659334
gRNA_1041	RE30	411.45164835164826
gRNA_2699	RE61	793.8714285714284
gRNA_4196	RE88	333.36593406593397
gRNA_2191	RE53	458.5032967032966
gRNA_6851	RE134	435.4780219780219
gRNA_1213	RE31	378.41538461538454
gRNA_6564	RE127	708.7780219780218
gRNA_131	RE7	724.7956043956042
gRNA_420	RE16	552.6065934065933
gRNA_86	RE6	912.0010989010987
gRNA_1556	RE40	297.32637362637354
gRNA_5313	RE111	432.4747252747252
gRNA_5281	RE111	387.4252747252746
gRNA_738	RE22	168.18461538461534
gRNA_398	RE15	289.31758241758234
gRNA_542	RE18	455.4999999999999
gRNA_5505	RE112	708.7780219780218
gRNA_5699	RE114	771.8472527472526
gRNA_4366	RE93	417.4582417582417
gRNA_6802	RE133	640.7032967032966
gRNA_1293	RE35	641.7043956043955
gRNA_1481	RE38	556.6109890109889
gRNA_802	RE22	468.5142857142856
gRNA_5613	RE113	801.8802197802196
gRNA_6795	RE133	910.9999999999998
gRNA_6976	RE137	570.6263736263735
gRNA_4770	RE103	173.19010989010985
gRNA_4344	RE92	344.3780219780219
gRNA_6557	RE127	631.6934065934065
gRNA_5711	RE116	363.39890109890104
gRNA_3354	RE72	708.7780219780218
gRNA_2751	RE61	508.55824175824165
gRNA_1952	RE49	1000.097802197802
gRNA_2600	RE59	871.9571428571427
gRNA_2578	RE58	481.5285714285713
gRNA_3136	RE68	591.6494505494504
gRNA_4949	RE105	435.4780219780219
gRNA_5947	RE121	337.37032967032957
gRNA_5892	RE120	383.420879120879
gRNA_5006	RE106	268.2945054945054
gRNA_5175	RE110	459.5043956043955
gRNA_4150	RE88	213.23406593406588
gRNA_3767	RE82	643.7065934065932
gRNA_4773	RE103	292.32087912087906
gRNA_865	RE23	971.0659340659339
gRNA_793	RE22	742.8153846153845
gRNA_3029	RE66	320.3516483516483
gRNA_631	RE22	574.6307692307691
gRNA_4923	RE105	434.47692307692296
gRNA_5804	RE119	402.4417582417581
gRNA_4615	RE98	504.55384615384605
gRNA_6710	RE130	375.4120879120878
gRNA_3584	RE78	664.7296703296702
gRNA_6781	RE131	126.13846153846151
gRNA_991	RE26	302.3318681318681
gRNA_483	RE17	975.0703296703294
gRNA_3776	RE82	474.520879120879
gRNA_3353	RE72	244.2681318681318
gRNA_3383	RE73	251.2758241758241
gRNA_6118	RE123	388.42637362637356
gRNA_2740	RE61	502.5516483516482
gRNA_6487	RE127	762.8373626373625
gRNA_4639	RE99	373.40989010989
gRNA_943	RE25	301.33076923076914
gRNA_1344	RE36	838.9208791208789
gRNA_953	RE25	619.6802197802197
gRNA_565	RE19	232.254945054945
gRNA_5856	RE120	795.8736263736262
gRNA_6130	RE123	523.5747252747252
gRNA_4302	RE90	503.55274725274717
gRNA_4781	RE104	632.6945054945054
gRNA_1974	RE49	358.3934065934065
gRNA_5589	RE113	310.3406593406593
gRNA_4380	RE93	315.34615384615375
gRNA_6045	RE122	373.40989010989
gRNA_6889	RE135	93.10219780219778
gRNA_1150	RE30	253.2780219780219
gRNA_411	RE15	368.4043956043955
gRNA_5849	RE120	811.8912087912086
gRNA_4753	RE103	357.3923076923076
gRNA_838	RE22	398.4373626373625
gRNA_2976	RE65	417.4582417582417
gRNA_3238	RE70	201.22087912087906
gRNA_3008	RE65	404.44395604395595
gRNA_4166	RE88	811.8912087912086
gRNA_6592	RE128	701.7703296703295
gRNA_5086	RE107	503.55274725274717
gRNA_2930	RE64	449.4934065934065
gRNA_4871	RE105	414.454945054945
gRNA_901	RE24	400.43956043956035
gRNA_6868	RE134	270.29670329670324
gRNA_6211	RE124	516.5670329670329
gRNA_6716	RE130	862.9472527472526
gRNA_5527	RE112	259.28461538461534
gRNA_4713	RE101	380.4175824175823
gRNA_1656	RE43	435.4780219780219
gRNA_2607	RE59	250.27472527472523
gRNA_2715	RE61	323.354945054945
gRNA_4088	RE87	470.5164835164834
gRNA_2536	RE57	406.4461538461538
gRNA_2815	RE61	319.35054945054935
gRNA_361	RE15	366.40219780219775
gRNA_6024	RE122	440.4835164835164
gRNA_6134	RE123	884.9714285714284
gRNA_2640	RE60	445.48901098901086
gRNA_5568	RE113	639.7021978021977
gRNA_5500	RE112	332.3648351648351
gRNA_5169	RE110	298.3274725274725
gRNA_6890	RE135	525.576923076923
gRNA_2962	RE65	940.0318681318679
gRNA_3159	RE68	231.2538461538461
gRNA_4311	RE90	549.6032967032966
gRNA_2724	RE61	479.5263736263735
gRNA_536	RE18	365.4010989010988
gRNA_2333	RE55	419.46043956043945
gRNA_1998	RE50	262.28791208791205
gRNA_2801	RE61	491.5395604395603
gRNA_1120	RE30	548.6021978021977
gRNA_6846	RE134	563.6186813186812
gRNA_6563	RE127	295.32417582417577
gRNA_421	RE16	360.3956043956043
gRNA_1388	RE37	323.354945054945
gRNA_869	RE23	237.2604395604395
gRNA_6187	RE123	436.4791208791208
gRNA_1676	RE43	322.35384615384606
gRNA_5924	RE120	711.7813186813186
gRNA_6935	RE136	288.31648351648346
gRNA_7057	RE138	326.35824175824166
gRNA_4605	RE98	818.8989010989009
gRNA_2865	RE63	423.46483516483505
gRNA_5597	RE113	676.742857142857
gRNA_1679	RE43	283.3109890109889
gRNA_4440	RE93	600.6593406593405
gRNA_3042	RE66	408.44835164835155
BRDN0000738226	NT	459.5043956043955
gRNA_121	RE7	297.32637362637354
gRNA_238	RE11	450.4945054945054
gRNA_6291	RE126	422.46373626373617
BRDN0000738216	NT	651.7153846153844
gRNA_822	RE22	622.6835164835163
gRNA_7018	RE138	401.44065934065924
gRNA_1215	RE31	610.6703296703296
gRNA_3730	RE81	397.43626373626364
gRNA_1531	RE40	406.4461538461538
gRNA_3513	RE76	398.4373626373625
gRNA_3332	RE72	475.52197802197793
gRNA_2151	RE52	463.5087912087911
gRNA_1319	RE35	405.44505494505484
gRNA_3282	RE71	327.3593406593406
gRNA_3985	RE85	410.4505494505494
gRNA_2759	RE61	210.23076923076917
gRNA_4535	RE96	392.43076923076916
gRNA_6367	RE127	755.8296703296702
gRNA_1258	RE33	305.3351648351648
gRNA_1366	RE36	317.3483516483516
gRNA_1031	RE29	394.4329670329669
gRNA_2480	RE57	219.24065934065928
gRNA_402	RE15	789.8670329670327
gRNA_6630	RE128	679.7461538461537
gRNA_734	RE22	72.07912087912086
gRNA_5256	RE111	384.4219780219779
gRNA_4434	RE93	509.55934065934053
BRDN0000737672	NT	347.3813186813186
gRNA_2668	RE60	516.5670329670329
gRNA_1495	RE39	395.43406593406587
gRNA_1008	RE28	351.3857142857142
gRNA_3873	RE84	251.2758241758241
gRNA_5179	RE110	171.18791208791205
gRNA_5352	RE111	302.3318681318681
gRNA_5958	RE121	838.9208791208789
gRNA_6032	RE122	410.4505494505494
gRNA_170	RE8	559.6142857142856
gRNA_4837	RE105	564.6197802197801
gRNA_3851	RE84	620.6813186813185
gRNA_5272	RE111	362.3978021978021
gRNA_3748	RE81	494.54285714285703
BRDN0000738258	NT	461.5065934065933
gRNA_3195	RE68	283.3109890109889
gRNA_375	RE15	191.20989010989007
gRNA_857	RE23	394.4329670329669
gRNA_6255	RE125	415.45604395604386
gRNA_56	RE4	427.46923076923065
gRNA_193	RE8	280.30769230769226
gRNA_1860	RE48	192.21098901098895
BRDN0000737630	NT	902.9912087912086
gRNA_566	RE19	317.3483516483516
gRNA_3324	RE72	420.46153846153834
gRNA_4266	RE90	432.4747252747252
gRNA_3318	RE71	350.3846153846153
gRNA_1199	RE31	417.4582417582417
gRNA_2321	RE55	421.4626373626373
gRNA_2253	RE55	602.6615384615383
gRNA_1652	RE43	558.6131868131866
gRNA_6832	RE134	555.60989010989
BRDN0000737980	NT	681.7483516483514
gRNA_2060	RE50	395.43406593406587
gRNA_6202	RE124	352.38681318681313
gRNA_1100	RE30	401.44065934065924
gRNA_4212	RE89	284.31208791208786
gRNA_1006	RE28	301.33076923076914
gRNA_945	RE25	298.3274725274725
gRNA_2716	RE61	525.576923076923
gRNA_4807	RE105	311.34175824175816
gRNA_1545	RE40	676.742857142857
gRNA_5628	RE113	107.1175824175824
gRNA_4404	RE93	629.6912087912086
